id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.73039E+15,5379161953,北京创行智能团队,#大蒜能够杀菌杀毒防新冠吗#大蒜素及相关营养成分在体外实验中，确实表现出了一定的对病原微生物的抑制作用，但需要注意的是，这些多是针对分离提取的大蒜素或蒜氨酸等成分，进行体外细胞试验的结果，这和日常吃大蒜是两码事。从目前疫情来看，没有证据表明多吃大蒜可以预防人感染新冠肺炎。大蒜具有很多健康功效，适量摄入有益健康，但拿来预防新冠肺炎确实是“强蒜所难”了。其他的葱、姜、辣椒、胡椒，道理类似，,大蒜能够杀菌杀毒防新冠吗,0,0,1,2022/1/27 22:55
4.73039E+15,3271604690,新疆检察,【1月27日0时至21时霍尔果斯市无新增确诊病例和无症状感染者；兵团新增确诊病例1例，新增无症状感染者1例】石榴云快讯1月27日晚，伊犁哈萨克自治州人民政府新闻办公室召开新冠肺炎疫情和疫情防控工作情况新闻发布会，会上伊犁哈萨克自治州卫健委党组书记陈正发通报了霍尔果斯市疫情和流调情况。1月26日0时至24时，霍尔果斯市新增确诊病例1例，新增无症状感染者3例。1月27日0时至21时，霍尔果斯市无新增确诊病例和无症状感染者，解除隔离医学观察无症状感染者1例。截至1月27日21时，霍尔果斯市现有确诊病例9例；无症状感染者26例。另外，兵团第四师1月27日0时至21时，兵团第四师新增确诊病例1例，新增无症状感染者1例。截至1月27日21时，兵团第四师现有确诊病例2例，无症状感染者3例，均来自集中隔离医学观察点和管控区。,,0,0,0,2022/1/27 22:55
4.73039E+15,2485817127,德州发布,#常态化防控新冠肺炎疫情#【德州乐陵发布公告：寻找与新冠肺炎密切接触者可能有接触或轨迹交叉的人员】2022年1月26日，乐陵市疾控中心接德州市协查通报，我市郭某某和杨某某为新冠肺炎阳性病例密切接触者，经流行病学调查，两名密切接触者现居我市，目前该密切接触者和已排查出的次密接人员均已进行集中隔离医学观察，初次核酸检测结果均为阴性。为做好我市疫情防控工作，现将两名密切接触者在乐陵市主要活动轨迹通告如下：密接1：郭某某1月20日，13点20分乘坐北京市丰台区赵公口至乐陵大巴车（京ACC788其座号位置约车中间区域），17点03分乘坐出租车（鲁NE217Y）回乐陵市名士小区。17点48分自名士小区乘坐出租车（鲁ND0L81）去新华书店附近，18点19分至26分在新华书店北侧第一个旋转小火锅店就餐。19点03分乘出租车到帝都花园小区（滴滴打车转账单号10001071012022012001038947720626王某某），19点20分至21点27分，在帝都花园小区北佳莉造型理发。1月21日10点23分乘出租车（鲁ND9L57）到达澳林新天地购物中心广场，10点27分至10点51分在澳林新天地购物中心天赐福过桥米线就餐。10点58分乘坐北扶梯上澳林新天地购物中心二楼买鞋，11点48分至13点40分在一楼顶尖国际理发店理发，后乘坐白色小电动车到名士小区（无车牌号）。1月22日13点38分乘滴滴车（滴滴打车收费码显示“爱家”）到富民路之昌牙科，14点13分至15点58分在之昌牙科诊停留，乘滴滴车回到名士小区（滴滴打车转账单号10000499012022012201817242142518董某某）。密接2：杨某某2022年1月21日13点左右乘坐北京市丰台区赵公口至乐陵大巴车（车牌号鲁N11111），中途在孟村服务区下车去卫生间（停留半小时），17点左右到达乐陵市汽车站内下车，后乘16路公交车去名士小区，在星光糖业门口有3名星光糖业员工上车。1月24日18点左右与女儿乘坐出租车（车号不详，微信号：天道酬勤）到达绿源商城购物。1月25日11点左右步行到帝都便民市场购买大饼，14点15分至19分在帝都便民市场秘制酱香饼店购买馒头，14点22分在肉摊（收款微信(现实)点代）购买鲜肉。请在上述时间、地点与两名密切接触者可能有接触或轨迹交叉的人员，第一时间向属地乡镇（街道）、村（社区）或工作单位报备个人信息，居家不外出，并主动配合进行核酸检测，落实疫情防控措施。如隐瞒相关接触情况造成疫情传播扩散等不良后果的，将依法追究相关人员法律责任。请广大居民不必恐慌，做到不信谣，不传谣，保持正常生产生活秩序。积极主动接种新冠疫苗，提高免疫力，时刻增强个人防护意识，规范佩戴口罩，保持合理的社交距离，做到勤洗手、戴口罩、常通风、少聚集。乐陵市委统筹疫情防控和经济运行工作领导小组（指挥部）办公室2022年1月27日,常态化防控新冠肺炎疫情,0,0,2,2022/1/27 22:55
4.73039E+15,6229190246,marck的人生,疫情速报！天津新增4例新冠肺炎确诊病例>>L疫情速报！天津新增4例新冠肺炎确诊病例疫情速报！天津新增4例新冠肺炎确诊病例,,0,7,3,2022/1/27 22:55
4.73039E+15,2884617410,惠城发布,#惠州身边事#【春节期间惠州新冠疫苗接种“不打烊”，安排表来了！】当前新冠肺炎疫情仍全球蔓延，面临德尔塔和奥密克戎毒株双重挑战，国内多地出现本土确诊病例，疫情呈现多点散发态势，防控形势严峻复杂。同时，春节将至，人员流动更加频繁，人群聚集风险加大。市疾控提醒，当前接种疫苗仍是最有效的防护方式。在此呼吁市民朋友们做好自我健康监测，出现发热、咳嗽、乏力、嗅觉味觉减退等不适症状，请佩戴医用口罩前往就近的发热门诊就诊。春节假期（1月31日-2月6日），我市将开放86处新冠疫苗接种点提供疫苗接种服务。同时，请尚未接种新冠病毒疫苗的市民，特别是60岁以上老年人和3-17岁青少年，抓紧完成全程接种。对于已完成全程接种且满6个月的市民，请抓紧进行加强免疫接种。请符合条件的市民朋友通过各接种点官方公众号公布的预约方式，提前预约后前往接种，市疾控为大家汇总了春节期间疫苗接种点信息，快收藏起来吧！O春节期间惠州新冠疫苗接种“不打烊”，安排表来了！,惠州身边事,0,0,0,2022/1/27 22:55
4.73039E+15,1904947977,天山网,#新疆疫情防控动态#【兵团第四师针对涉疫辖区开通24小时热线服务电话31部】1月27日晚，伊犁哈萨克自治州人民政府新闻办公室召开新冠肺炎疫情和疫情防控工作情况新闻发布会，会上兵团第四师卫健委主任何平通报了兵团第四师新冠肺炎疫情及疫情处置情况。　　疫情发生后，兵团第四师用心用情做好人文关怀工作。利用广播电视、横幅标语、微信、QQ等加强疫情防护知识的宣传。加大人文关怀力度，涉疫辖区团场、连队（社区）开通24小时热线服务电话31部，相关电话号码将在第四师可克达拉市政务网和抖音等网站和媒体上发布。协调应急救援服务车辆40辆，及时有效解决封控区居民生产生活中遇到的各种紧急问题。　　下一步，兵团第四师将坚持人民至上、生命至上，按照疫情防控工作的部署要求，进一步细化各项防控措施，依法科学精准落实疫情防控措施，争分夺秒落实流调溯源、重点区域重点人员管控、核酸检测和社会面精准管控等工作，全力以赴做好物资保障和人文关怀工作，确保职工群众度过一个欢乐祥和、平安健康的春节。（记者苏璐萍）,新疆疫情防控动态,0,1,7,2022/1/27 22:54
4.73002E+15,1452533052,sonwvin,北京新增本土新冠肺炎确诊病例6例、无症状感染者2例，其中丰台7例，西城1例O北京新增本土新冠肺炎确诊病例6例、无症状感染者2例，其中丰台7例，西城1例,,0,0,0,2022/1/26 22:34
4.73002E+15,3516144031,明珠电视,【杭州通报疫情最新情况，滨江区划定封控区、管控区与防范区范围】今天下午16时，杭州市召开新型冠状病毒肺炎疫情防控工作第四十二次新闻发布会，通报1名新冠肺炎确诊病例有关情况。　　1月25日22时，杭州市接到浙医二院滨江院区报告，在发热门诊就诊患者中发现1例本地初筛阳性人员。杭州市立即启动疫情防控应急处置机制，第一时间将初筛阳性人员甘某某由负压救护车闭环转运至定点医院，并由疾控人员开展流行病学调查和采样检测。1月26日凌晨，甘某某经市疾控中心检测复核结果阳性，市级专家组会诊，结合临床、影像学表现，诊断为新冠肺炎确诊病例。　　病例甘某某，男，慧而特餐饮设备有限公司员工，现住址为萧山区义桥镇御景蓝湾。疫情发生后，杭州市全面开展流行病学调查、人员排查管控、核酸采样检测，以及相关场所及环境终末消毒等措施。　　截至1月26日15时30分，已排查出病例的密接者553人，次密接者808人，均已落实集中隔离并核酸采样。采集病例住家、工作单位环境物表样本197份，检出阳性17份。,,0,0,2,2022/1/26 22:34
4.73002E+15,7605541741,中宏网山西,【太原市疫情防控办紧急提示严格落实疫情防控措施】　　1月15日以来，北京市累计报告本土新冠肺炎病例67例，本轮疫情已关联4省5地。1月25日14时，黑龙江省牡丹江市绥芬河市报告新增3例本土确诊病例和9例无症状感染者，东宁市报告新增1例新冠肺炎核酸阳性人员。为严密防范疫情输入风险，太原市疫情防控办紧急提示：　　自2022年1月11日以来有黑龙江省牡丹江市绥芬河市、东宁市旅居史的，自1月4日以来有北京市朝阳区、海淀区、房山区、丰台区、大兴区、经开区、西城区旅居史的返（抵）并人员要第一时间向所在社区（村）、单位或酒店报告，主动配合属地落实疫情管控措施。14天内有中高风险区旅居史的返（抵）并人员一律实施“14+5”集中隔离医学观察；14天内有中高风险区所在县（直辖市的街道、乡镇）旅居史的返（抵）并人员一律实施“14+5”居家隔离医学观察；其他省外低风险地区返（抵）并人员须持48小时内核酸检测阴性证明；北京市朝阳区、海淀区、房山区、丰台区、大兴区、经开区、西城区其他低风险地区旅居史的人员返（抵）并后48小时内再进行一次核酸检测，纳入社区管控，做好健康监测。　　请广大市民自觉遵守各项疫情防控规定，严格落实个人防控责任，坚持科学佩戴口罩、勤洗手、常通风、“一米线”等良好卫生习惯；做好自我健康监测，如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等不适症状，做好个人防护，前往就近的发热门诊或定点医疗机构就诊和排查，如实告知旅居史和接触史，就医途中不得乘坐公共交通工具。　　严格遵守疫情防控规定是阻断新冠肺炎疫情传播的重要举措，也是广大公民应尽的义务。对不按规定落实疫情防控措施、不如实报告个人行程、引起传染病传播或严重传播风险，造成严重后果的，将依法严肃追究法律责任。,,0,0,0,2022/1/26 22:33
4.73002E+15,5160792520,南通政法,【最新！杭州一地划为中风险地区】自2022年1月26日20时起，将杭州市滨江区长河街道建业路151号【慧而特（中国）餐饮设备有限公司】调整为中风险地区。（杭州市新冠肺炎疫情防控指挥部）,,1,1,2,2022/1/26 22:33
4.73002E+15,3894391642,河南教育,#郑州疫情#【#郑州东站离郑核酸证明查验点已撤除#】1月26日，郑州市新冠肺炎疫情防控指挥部办公室发布关于有序恢复全市生产生活秩序的通告，规定今日（26日）12时起，交通服务站点取消离郑查验。记者走访郑州东站进站口看到，此前设置查验点已于12时左右取消。（大河报·豫视频记者康亚飞）#河南师生抗疫一线为你守护#L大河报的微博视频,"郑州疫情,郑州东站离郑核酸证明查验点已撤除,河南师生抗疫一线为你守护",1,1,3,2022/1/26 22:33
4.73002E+15,7576257062,邓州市融媒体中心,【有轨迹交叉立刻报备！#西平县公布1密接者行动轨迹#】西平县关于急寻与浙江省杭州市新冠肺炎确诊病例的密接者轨迹交叉人员的通告2022年1月26日11：30，我县协查一名杭州新冠肺炎确诊病例甘某某的密接人员胡某某，目前胡某某已经在我县进行集中隔离医学观察，身体状况正常，无发热或呼吸道症状。经流调排查该人员轨迹情况如下：胡某某1月25日:9时49分乘坐G178次列车（15车厢01C座），12时32分到江苏徐州东站，转乘13时18分G287次车7车厢05D座，15时57分到漯河西高铁站，16时17分步行到103公交车站牌，乘坐103至漯河火车站，步行到漯河汽车站候车厅购买至西平的汽车票，停留15分钟，17：30分乘坐漯河至西平公交车（车牌号豫Q6796D，车上共5人，1人从宋集下车），19：00到小田庄路口下车。19时34分步行到凤鸣路凤鸣花园小区附近牛魔王牛肉鲜汤馆就餐（就餐6人）。请和胡某某轨迹有交叉的人员看到此消息要第一时间向属地乡镇（街道）报告，配合做好相关疫情防控措施或拨打属地疾控中心电话进行咨询。?同车厢同乘及同餐馆就餐人员需进行集中隔离医学观察，其他和该人员在时空、地点有交集的人员做好报备，开展居家健康监测并进行核酸检测。联系电话：0396-2756687西平县疾病预防控制中心??????????二〇二二年一月二十六日,西平县公布1密接者行动轨迹,0,0,0,2022/1/26 22:33
4.73002E+15,5849218414,曼巴篮球传奇,NBA在2019年，当布鲁克林篮网收购了欧文和凯文杜兰特时，也是希望在东部联盟中创造出一支与众不同的强队，篮网的操作也是让NBA的格局发生了重大的变化。欧文与波士顿凯尔特人的关系已经恶化，而杜兰特正寻求属于他自己的成功、尽管他在勇士获得了成功但也是受到了很多批评，因此他还是从勇士队中走了出来。尽管很多球迷和媒体球员对杜兰特和欧文合作的这一举动感到兴奋，但杜兰特在2020年伤愈复出后，也是让布鲁克林篮网成为了总冠军的有力争夺者，但皮蓬对此并不以为然。特别是欧文要求离开凯尔特人加入布鲁克林后，皮蓬就表达了他对欧文的决定的异议。皮蓬通过EssentiallySports，暗示欧文做出了错误的决定，欧文没有选择和勒布朗詹姆斯和安东尼戴维斯在洛杉矶湖人合作。?“我仍然认为，在过去的几个赛季里，仍然了解凯里，我在他的职业生涯中看到了很多事情。我认为他和勒布朗的关系很好。他们熟悉的程度，以及赢得总冠军的心态，这让你变得不需要思考。现在，你想去纽约，和失败者一起玩吗？这让人沮丧。”“烂队总有输的时候。但最终，这对欧文来说非常合适。我认为这是他与勒布朗重聚的好机会，也是再次登上NBA榜首的机会。”?虽然布鲁克林篮网交易得到了詹姆斯哈登，让他们的阵容可能会让皮蓬关于“与失败者比赛”的话显得有些多余，但各种问题使得布鲁克林篮网在欧文带领的两个赛季里，他们似乎没有真正能挑战总冠军的实力。大部分原因是欧文因为伤病和个人原因错过了不少比赛，也因为他反对接种新冠肺炎疫苗而缺席了本赛季的35场比赛。与此同时，勒布朗詹姆斯和安东尼戴维斯已经在2020年获得了总冠军，即使他们也在本赛季苦苦挣扎。但是现在篮网这边杜兰特受伤了一个多月，还有关于詹姆斯哈登未来的交易传言，也许皮蓬对欧文选择错误的评价是正确的。,,0,0,0,2022/1/26 22:32
4.73002E+15,1882632930,新消息报,【#宁夏下发紧急通知#：#排查1月12日以来有这些地方旅居史返宁人员#】1月26日，云南省西双版纳傣族自治州勐腊县勐满镇集镇片区，黑龙江省牡丹江市绥芬河市鸿福小区、千园小区、良运公司、环保局家属楼、二中集资楼、兴建大厦，河北省安新县端村镇西堤东堤片区被确定为中风险地区。针对以上情况，自治区应对新冠肺炎疫情工作指挥部下发紧急通知，排查1月12日以来有云南省西双版纳傣族自治州勐腊县、黑龙江省牡丹江市绥芬河市、河北省安新县旅居史返宁人员，凡发现上述人员应立即对其实施7天居家健康监测和2次核酸检测措施。通知指出，即日起，各入宁通道查验工作责任部门、各地对有云南省西双版纳傣族自治区勐腊县、黑龙江省牡丹江市绥芬河市、河北省安新县旅居史入宁人员，在入宁时要查验入宁前2天内核酸检测信息阴性证明，同时实施7天居家健康监测和2次核酸检测措施。各地对发现的国内中高风险地区入宁无阴性核酸检测证明人员要及时采样送检，并在6小时内完成检测结果反馈，切实提高核酸检测及时性。检测报告未反馈前，要加强相关人员管控，防止脱管流失。要严格执行排查、查验工作日报告、零报告制度，按时、准确上报有关工作信息。,"宁夏下发紧急通知,排查1月12日以来有这些地方旅居史返宁人员",0,0,0,2022/1/26 22:32
4.73002E+15,3212383377,琳琳小丫头2012,北京新增本土新冠肺炎确诊病例6例、无症状感染者2例，其中丰台7例，西城1例O北京新增本土新冠肺炎确诊病例6例、无症状感染者2例，其中丰台7例，西城1例,,0,0,0,2022/1/26 22:31
4.72966E+15,2728041997,地铁客流及运输研究阿牛,【今日#河北保定发现1例本土确诊病例#】中国新闻网：河北保定市涞水县应对新冠肺炎疫情工作领导小组办公室2022年1月25日发布通报称，1月25日，该县发现1例新冠肺炎确诊病例，系正在居家健康监测的从北京丰台区务工返乡人员。具体情况如下：病例，男性，43岁，系北京丰台晶冷冷库装卸工，现住涞水县一渡镇龙安村。1月20日从北京丰台返回，在家居家健康监测；1月21日核酸检测结果阴性，1月25日核酸检测初筛结果阳性，保定市疾控中心复核检测结果阳性，专家组综合流行病史、临床表现、实验室检测和影像学检查等结果，诊断为新冠肺炎确诊病例（轻型）。该病例活动轨迹：1月20日下午16：10乘北京69路公交车从北京夏家胡同到六里桥东，16：30下车后步行至917路公交车站，16：57乘917路公交车，19：30到达北京市房山区张坊镇张坊村，乘坐载客三轮车返回一渡镇龙安村家中。途中全程佩戴口罩，之后未再外出。到家后主动向村干部报备，镇村按防控规定要求落实居家健康监测措施。（河北广播电视台冀时客户端）——仔细看这个轨迹有意思的一点，从北京乘坐三轮车返回（河北）家中。,河北保定发现1例本土确诊病例,0,4,17,2022/1/25 22:57
4.72966E+15,2823997850,葫芦岛24小时,沈阳公布新增1例新冠肺炎确诊病例在沈行程轨迹,,0,0,2,2022/1/25 22:57
4.72966E+15,6272746103,幸福绵江,发布了头条文章：《绵江社区开展新冠肺炎大规模疫情应急演练》O绵江社区开展新冠肺炎大规模疫情应急演练,,0,0,0,2022/1/25 22:57
4.72966E+15,2656053737,济南都市频道,【济南铁路玉函小区风险相对较高居民两轮核酸检测均为阴性】#济南#1月25日下午，济南市召开新冠肺炎疫情防控新闻发布会。记者从会上了解到，济南铁路玉函小区风险相对较高的居民1月23、24日，完成两轮核酸检测，结果均为阴性。会上，济南市市中区人民政府副区长孟庆顺介绍，铁路玉函小区实施重点管理后，市中区委、区政府高度重视，有序开展各项应急处置工作，严格落实对小区居民的各项管理措施。目前，小区疫情防控总体形势平稳、有序、可控，市中区240余名社区、街道、机关、公安等一线人员接到任务后，迅速行动、科学处置，做好核酸采样、物资储备、心理疏导等各项工作，保障各项管理措施落实到位，确保居民生活“不停摆”。同时，防控期间，居民都积极配合社区做好防疫工作，严格执行各项管理要求。孟庆顺介绍，目前，市中区对区域内风险相对较高的居民实行每天一次核酸检测，1月23、24日，完成两轮核酸检测，结果均为阴性。今天（25日）上午，又完成第三轮核酸采样。对区域内风险相对较低的居民实行每2天一次核酸检测。1月24日，检测结果均为阴性。今天（25日）下午，正在进行第二轮核酸采样。生活保障方面，目前各项物资储备充足，居民生活平稳有序，切实满足居民生活需要。另外，济南市爱心企业为铁路玉函小区居民捐赠10余吨蔬菜、10余吨面粉，将尽快发放到每户居民家中。下一步，市中区将根据省市疫情防控部署，进一步筑牢疫情防控网，全力优化服务，切实保障好小区群众管理期间的生活，守望相助，并肩同行，携手筑牢疫情防控的坚强防线。铁路玉函小区：全网式防控机制保障小区秩序昨天下午两点多，在铁路玉函小区，市中区六里山街道办事处的工作人员们正忙着安排当天的核酸检测、物资配送等事宜，准备入户进行第二轮核酸检测采样。为保障封控期间独居老人、孕妇、重症患者等特殊群体的生活，街道和社区分门别类建立了帮扶台账，由社区党员或志愿者进行一对一的对接，帮助解决他们的日常开药、就医等需求。本次疫情发生后，市中区第一时间组建了社区管控工作专班，240余名社区、街道、机关、公安等一线人员接到任务后，迅速行动、科学处置，做好核酸采样、物资储备、心理疏导等各项工作，保障各项管理措施落实到位，确保居民生活“不停摆”。形成了“控、管、防、检、查、隔、封”全网式防控机制。目前，铁路玉函小区疫情防控总体形势平稳、有序、可控。生活保障方面，目前各项物资储备充足，居民生活平稳有序。,济南,0,1,3,2022/1/25 22:57
4.72966E+15,7567711638,京津冀之声FM1006,【#丰台O明天6时起组织第三轮区域核酸检测#】根据新冠肺炎疫情防控工作需要，北京市丰台区防控办定于O2022年1月26日6时起组织第三轮区域核酸检测。#北京疫情随时报#请居民朋友们根据所在社区通知，请驻区单位工作人员根据所在街镇通知，在单位统一组织下，及时有序参加核酸检测。请配合现场工作人员安排，分时分批前往采样点。为了您和他人健康安全，请携带本人身份证件，佩戴好口罩，服从现场指挥，不扎堆、不聚集、不聊天。为防范疫情传播风险，请居民朋友们减少外出，在检测结果未出前居家耐心等待。,,0,0,0,2022/1/25 22:56
4.72966E+15,1646080864,MyRadio,#郑州市发布2022年33号通告#【郑州市新冠肺炎疫情防控指挥部办公室关于部分区域解封的通告】（2022年33号）经郑州市新冠肺炎疫情防控指挥部同意，对部分区域解封，现通告如下：一、二七区自O2022年1月26日0时起，以下区域解除管控管理：福华街街道七一三社区七一三航海小区；勤劳街以东，大学路以西，金水河以南，陇海路以北区域（不含陇海中路53号院、桃源路25号院翰林世家、丹尼斯大学路店）；庆丰街以东，京广快速路以西，淮河路以南，政通路以北区域（不含南福华街小区西10号院）；大学路以东，交通路以西，陇海路以南，汝河路以北区域（不含大学路67、68号院）；康复中街以东，京广路以西，康复后街以南，康复前街以北区域（不含河南省职业病防治医院家属院）；铁英街以东，京广路以西，康复前街以南，陇海路以北区域（不含隆福国际8号楼、铁英街5号院、幸福路14号院）。二、管城回族区自O2022年1月26日0时起，以下区域解除封控管理：南关街街道新天地社区新天地通讯城；以下区域解除管控管理：陇海路以南，熊儿河以西，管城回族区和二七区区界以东，陇海货运线以北合围区域；以下区域解除防范管理：紫荆山路以东，二里岗街以西，二里岗南街以南，玉城街以北区域。三、其他地区风险等级不变。其他封控区、管控区、防范区不变。特此通告。郑州市新冠肺炎疫情防控指挥部办公室2022年1月25日,郑州市发布2022年33号通告,0,0,0,2022/1/25 22:56
4.72966E+15,2164096520,成都交通文艺广播,【#新疆霍尔果斯23日报告的2例无症状感染者系感染奥密克戎毒株#】1月25日晚，新疆伊犁哈萨克自治州人民政府新闻办公室召开疫情防控新闻发布会，通报霍尔果斯市新冠肺炎疫情和疫情防控工作情况。会上，伊犁州卫健委党组书记陈正发介绍，此次霍尔果斯市疫情是在3天一次全员常态化核酸检测中发现，流行病学调查结果显示：所有病例核酸阳性前14天内均无中高风险地区旅居史，无医院就诊史，无冷链食品接触史，无高风险岗位闭环管理人员接触史。基因测序结果显示，此次霍尔果斯市1月23日报告的2例无症状感染者的新冠病毒属于奥密克戎变异株。此次疫情传播速度快，感染来源尚未查明。（央视新闻客户端）,新疆霍尔果斯23日报告的2例无症状感染者系感染奥密克戎毒株,0,0,0,2022/1/25 22:55
4.72966E+15,2434139193,郑州发布,【郑州市新冠肺炎疫情防控指挥部办公室关于部分区域解封的通告】（2022年33号）经郑州市新冠肺炎疫情防控指挥部同意，对部分区域解封，现通告如下：一、二七区自O2022年1月26日0时起，以下区域解除管控管理：福华街街道七一三社区七一三航海小区；勤劳街以东，大学路以西，金水河以南，陇海路以北区域（不含陇海中路53号院、桃源路25号院翰林世家、丹尼斯大学路店）；庆丰街以东，京广快速路以西，淮河路以南，政通路以北区域（不含南福华街小区西10号院）；大学路以东，交通路以西，陇海路以南，汝河路以北区域（不含大学路67、68号院）；康复中街以东，京广路以西，康复后街以南，康复前街以北区域（不含河南省职业病防治医院家属院）；铁英街以东，京广路以西，康复前街以南，陇海路以北区域（不含隆福国际8号楼、铁英街5号院、幸福路14号院）。二、管城回族区自O2022年1月26日0时起，以下区域解除封控管理：南关街街道新天地社区新天地通讯城；以下区域解除管控管理：陇海路以南，熊儿河以西，管城回族区和二七区区界以东，陇海货运线以北合围区域；以下区域解除防范管理：紫荆山路以东，二里岗街以西，二里岗南街以南，玉城街以北区域。三、其他地区风险等级不变。其他封控区、管控区、防范区不变。特此通告。郑州市新冠肺炎疫情防控指挥部办公室2022年1月25日#郑州市发布2022年33号通告#,郑州市发布2022年33号通告,21,62,90,2022/1/25 22:55
4.72893E+15,1065906104,廊坊清风,三河市新冠疫情防控工作领导小组办公室关于新冠病例密切接触者栗某行动轨迹公告广大市民朋友：2022年1月23日，我市疾控中心接到栗某主动报备，称自已是新冠病例密切接触者。经与其原住地核实，情况属实，已经将其集中隔离管控。为寻找栗某的密切接触者，现将其行动轨迹公告如下（公告内容为经过流行病学调查询问得知）:1月23日7:01在潮白人家站乘812路公交车，7:40下车。9:24乘坐812路公交车10:04返回潮白人家站。根据《传染病防治法》有关规定，结合以上具体情况，特此提示，请曾在提示时间段同乘的市民注意：第一时间向所属社区居委会报备，等待居委会的管控通知。关注自身健康状况，暂不要外出。如已经有发热、咳嗽等症状，请立即拨打120到定点筛查医院就诊。就诊过程中要全程佩戴口罩，尽量不要乘坐公共交通工具。三河市新型冠状病毒感染的肺炎疫情防控工作领导小组办公室2022年1月23日（来源：网信三河）,,0,2,2,2022/1/23 22:49
