id,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间
4.83928E+15,6047415561,AS爱体育,日本与德国一役，似乎是两个平行世界的相撞：一边是自傲且不相信自己会输的德国队，另外一方面是相信自己会赢的日本队。双方的上半场，如同温吞水一般毫无章法，日本队无法形成配合，德国队锋线乏力。#足球#京多安点球得手，超八成的控球率让德国人完全放松，从弗里克到德国球员，认为下半场只是一场耐力测试——他们想的没错，这是日本队的耐力测试。#好物推荐#日本队在第65分钟突然加快节奏，球员完美的技术在每一次前场冲刺时，都能在一对一的情况下拿住球，而且他们利用德国后卫间的空档的传球几乎每一次都撕开了德国队的防线。最后，逆转取胜。#2022卡塔尔世界杯#,"足球,好物推荐,2022卡塔尔世界杯",0,7,0,2022/11/24 10:59
4.83928E+15,3273385507,成都城市管理,#成城分享#【新人崛起！盘点卡塔尔世界杯上的新秀】姆巴佩、穆夏拉、加克波、乔纳森·戴维、琼阿梅尼……年轻新秀虽然司职的位置不同，技术特点也各有千秋，但他们都具有极佳的足球天赋和发展前景。有些已经在世界杯上一战成名，有些可能还不被人所熟知。经过了在卡塔尔的淬炼，有谁会拿到职业生涯的攀云梯？（人民日报）L人民日报的微博视频,成城分享,0,0,0,2022/11/24 10:59
4.83928E+15,1847123567,香港商報網,【#世界杯给卡塔尔带来了什么#？】#算一算卡塔尔世界杯经济账#卡塔尔已经进入“世界杯时间”，这场体育盛会的背后是东道国卡塔尔历时12年的筹备工作，特别是大规模的基础设施建设。尽管投入巨大，卡塔尔同样也将从世界杯赛事中收获经济红利。赛事将吸引大约120万各国游客到访卡塔尔。卡塔尔方面预计，世界杯给卡塔尔带来的收益可达170亿美元，推动卡国内生产总值今年增长4.9%。#C罗世界杯首秀##日本赔率#@央视网快看L央视网快看的微博视频（xy）,"世界杯给卡塔尔带来了什么,算一算卡塔尔世界杯经济账,C罗世界杯首秀,日本赔率",0,0,3,2022/11/24 10:59
4.83931E+15,5495482741,只是一个帅哥_,FIFA世界杯#世界杯##卡塔尔世界杯#??最近有个新骗局！??电视里22个人跑来跑去你们的钱就没了…大家注意点。,"世界杯,卡塔尔世界杯",0,1,2,2022/11/24 12:57
4.83931E+15,5451424114,FZU南慕,发布了付费专栏《22年卡塔尔世界杯64场全解分析》的文章：《世界杯专栏解析之13：瑞士vs喀麦隆》#世界杯专栏星推官#O世界杯专栏解析之13：瑞士vs喀麦隆,世界杯专栏星推官,0,0,0,2022/11/24 12:57
4.83931E+15,2349641855,Kaylee系阿晚,#加纳球衣撞衫外卖小哥#看了加纳队员赛前训练和用中文送上祝福视频，真的太可爱了还穿了美团外卖的服装训练，差点以为美团外卖小哥要参加世界杯美团外卖冲出中国到了卡塔尔,加纳球衣撞衫外卖小哥,0,0,0,2022/11/24 12:57
4.83931E+15,3898000128,super温志沐,每天画唠卡塔尔世界杯吉祥物手绘#卡塔尔世界杯#Lsuper温志沐的微博视频,卡塔尔世界杯,0,0,1,2022/11/24 12:56
4.83931E+15,5324769120,西安商网,【#为梅西骑行万里小伙回应阿根廷爆冷#：心态坦然计划待到总决赛】近日，24岁阿根廷球迷shrek因辞职骑行万里去卡塔尔看世界杯走红。据悉，他历时三月不停辗转，终于在开赛前抵达卡塔尔，但由于预算有限有时还得露宿街头。对于阿根廷爆冷输球，sherk回应称此前就感觉阿根廷状态不对，对于目前的情况自己还比较坦然。shrek相信阿根廷还会进入总决赛，自己将坚持到最后。（来源：央视网）L央视网的微博视频,为梅西骑行万里小伙回应阿根廷爆冷,0,0,0,2022/11/24 12:56
4.83931E+15,2792437614,cavilla睫毛增长,#FIFA卡塔尔世界杯揭幕战[超话]#丅竹------O网页链接人生无完美，曲折亦风景。别把失去看得过重，放弃是另一种拥有、领悟，相信属于你的瑞士喀麦隆就在下一个拐弯处。,,0,0,0,2022/11/24 12:56
4.83931E+15,1692704685,kyoku,#卡塔尔世界杯#沙特阿根廷算是冷门，日本德国这场感觉不真,卡塔尔世界杯,0,0,0,2022/11/24 12:56
4.83931E+15,6331836143,书墨生香yes,我们的故事从忠山开始#世界杯#新一年的世界杯最壕的组合，卡塔尔世界杯，我愿称之为最壕的世界杯。为了举办这次比赛直接建了一个新城。各种娱乐文化设施一应俱全。本来是为了看足球，结果被卡塔尔的壕性给深深的冲击到了。原计划观看世界杯的壕山壕水，然后被呆萌呆萌的饺子皮吸引了注意力，谁会不喜欢可爱又可口的饺子皮呢！当然最重要的是还是给自己最喜欢的球队、球员加油呐喊助威！@共青团西南医科大学委员会微博,世界杯,0,0,1,2022/11/24 12:56
4.83931E+15,2070160771,别动我的小鱼干miao,不懂足球??的我竟然也好喜欢梅西#卡塔尔世界杯#,卡塔尔世界杯,0,1,2,2022/11/24 12:56
4.83931E+15,1884968902,芒果C家,#你好卡塔尔#@安慕希四年一度的世界杯开始了，今年是在卡塔尔举行，不知道从什么时候开始喜欢阿根廷队的，或许是因为他的球衣的颜色，本人喜欢蓝色，刚好他的蓝色就是比较分明，还有一个原因是梅西吧！支持一下喜欢的队队,你好卡塔尔,0,0,0,2022/11/24 12:56
4.8393E+15,5131680803,Nuyoah姚姚,#加纳球衣撞衫外卖小哥#看了加纳身穿美团训练服的视频，我还以为是美团外卖小哥要上场踢球了这训练服也太眼熟太亲切了吧，穿上美团外卖球衣，我相信你们的进球速度也和美团外卖一样飞快！他们还流利地用中文送上祝福，很棒哦！今晚葡萄牙对阵加纳，加油加油！祝你们在卡塔尔世界杯取得好成绩！,加纳球衣撞衫外卖小哥,0,0,7,2022/11/24 11:57
4.8393E+15,5656029029,tiandichaoren_140,对比卡塔尔世界杯敢开放，有世界卫生组织新奥密克戎病毒感染上呼吸道不入肺了做依据，敢开敢当。而对比石家庄，开了又关，没医学依据敢开又不能当，闹了个乌龙。唉唉唉！,,0,0,0,2022/11/24 11:57
4.8393E+15,1910983502,_皎皎皎,#卡塔尔世界杯#我爸拉起我妈一起在家看世界杯，我妈说看都看不懂有啥看头嘛，我爸给她说的：“我们看不懂啊看他们跑嘛！”昨天听我妈讲的，今天突然觉得好好笑,卡塔尔世界杯,0,3,0,2022/11/24 11:56
4.8393E+15,6009059960,茶桔阿慢,国足拜托了！我也想体验一下这种狂欢的快乐??卡塔尔世界杯2022世界杯L茶桔阿慢的微博视频,,0,0,0,2022/11/24 11:56
4.8393E+15,1717833412,华商报,#为什么真的不建议你去赌球#【中纪委：#莫让赌球毁了年轻干部#】#中纪委发警告莫让赌球毁了年轻干部#11月24日，中央纪委国家监委网站发布了一篇题为《莫让赌球毁了年轻干部》的文章。文章指出，世界杯期间往往是赌球诈骗的高发期。眼下，2022年卡塔尔世界杯激战正酣，多地公安机关发布提示信息，呼吁网友远离网络赌球，一些视频网站也对涉及赌博导流的账号采取了封禁措施。记者梳理纪检监察机关近年来查处的违纪违法案例发现，因赌球迷失信仰、坠入贪腐深渊的党员干部并不鲜见。铲除赌球等歪风邪气的生存土壤，加强对年轻干部教育管理监督，依然任重道远。从涉赌经历看，这些年轻干部大多社会阅历不深、盲目乐观自信，尤其对网络赌球的危害认识不够，往往以“玩”的心态开启“赌”的大门。（中国日报）,"为什么真的不建议你去赌球,莫让赌球毁了年轻干部,中纪委发警告莫让赌球毁了年轻干部",1,16,35,2022/11/24 11:56
4.8393E+15,7535938719,亲爱的未婚妻,李博文bow#卡塔尔世界杯#要赌了,卡塔尔世界杯,0,0,1,2022/11/24 11:56
4.8393E+15,7096189920,第1眼视频,【#C罗和内马尔今日登场#】#2022卡塔尔世界杯#24日将迎来G、H组四场比赛，两位备受瞩目的球星——C罗和内马尔将登场。37岁的C罗将第五次披挂上阵。尽管C罗本赛季状态下滑，但无疑是全队领袖。30岁的内马尔是进攻核心，他今年状态火热，在8月以来的各项比赛中，几乎每场都能贡献进球和助攻。夺冠热门巴西队的目标是在球衣上绣上第六颗星。#蓝V视界#L第1眼视频的微博视频,"C罗和内马尔今日登场,2022卡塔尔世界杯,蓝V视界",0,0,0,2022/11/24 11:56
4.8393E+15,5054286511,yi本正经de说,#世界杯#这届世界杯有中国裁判有中国球迷有中国元素中国石化与卡塔尔能源公司签署了为期27年的液化天然气（LNG）长期购销协议就中国球员没去,世界杯,0,1,0,2022/11/24 11:56
4.8393E+15,1853804880,优优的狮子妈咪,#为梅西骑行万里小伙回应阿根廷爆冷#这位24岁阿根廷球迷辞职骑行万里去卡塔尔看世界杯，但是面对自己所热爱的球队爆冷输掉比赛之后，非但没有怨言，反而还能做到如此坦然，这样的心态真的值得我们所称赞！那么也让我们和这位小伙一起期待阿根廷的下一次的比赛吧！希望阿根廷可以重回巅峰！,为梅西骑行万里小伙回应阿根廷爆冷,44,0,62,2022/11/24 11:56
4.83928E+15,3365993480,福建日报,世界杯【来新福建竞猜世界杯比赛，赢好礼！】#福建世界杯氛围拉满#是啥样的？当然每日参与新福建竞猜，最终喜提“小饺子皮”啦#c罗世界杯首秀#不可错过，巴西剑指第六冠，#卡塔尔王子#能否再火一把？竞猜已上线→戳O网页链接,"福建世界杯氛围拉满,c罗世界杯首秀,卡塔尔王子",0,0,2,2022/11/24 10:58
4.83928E+15,3621817804,不安定的卡密萨马,每一场都不容错过！！！为了巴索戈和孙准浩，前两场必须给喀麦隆和韩国加加油，当然，我觉得两场都平局的可能性大，巴索戈也有可能不会上场。。第三场无条件支持C罗，最后一场给斯托伊科维奇加油！！#卡塔尔世界杯#,卡塔尔世界杯,0,1,0,2022/11/24 10:58
4.83928E+15,2239104571,于娜-Lisa,我姐妹说带节奏的不适合我……#卡塔尔世界杯L于娜-Lisa的微博视频,,0,0,1,2022/11/24 10:58
4.83928E+15,6116258018,Mr_罗正发,#压力来到韩国这边#冷门频发，卡塔尔世界杯搜死亡之组，日本2：1德国，神奇超燃剧本LMr_罗正发的微博视频,压力来到韩国这边,0,0,5,2022/11/24 10:58
4.83928E+15,1706096493,杜立言,里克尔梅：布斯克茨只有一个。布斯克茨只有一个。布斯克茨只有一个。#C罗世界杯首秀##世界杯##你好卡塔尔#L杜立言的微博视频,"C罗世界杯首秀,世界杯,你好卡塔尔",0,0,1,2022/11/24 10:58
4.83928E+15,3671441245,阿C丶7,锋线上苏亚雷斯和努涅斯配合默契，努涅斯虽然进球数不高，但是他打球过门和门前搅局仍然是乌拉圭不可缺少的破局关键。每日*赛事解析*看我主页置顶裙世界杯21:00乌拉圭vs韩国世界杯18:00瑞士vs喀麦隆世界杯23:59葡萄牙vs加纳#世界杯##卡塔尔世界杯#世界杯,"世界杯,卡塔尔世界杯",33,29,31,2022/11/24 10:58
4.83928E+15,7706475235,枫冷慕诗,#退钱哥又让退钱了#已经成了一种文化输出了，退钱哥现在是带着国际友人在卡塔尔大喊退钱，这是全世界球迷对球队表现不满的一种情绪宣泄，2014年巴西世界杯，在自己家门口，半决赛巴西被德国踢了个7：1，全场鸦雀无声，巴西球迷都快哭了，德国球迷也不敢做声，场上的德国球员看到这种压抑的场景，也自觉的收敛了点，要不是担心走不出球场，那场能踢一个10：1，你说巴西球迷应不应该喊退钱？还有这届世界杯，两届世界杯得主，潘帕斯雄鹰被沙特击败，已经破产的阿根廷球迷应不应该喊退钱？德国战车，开战就被东亚本子国掀翻，千里迢迢赶去卡塔尔看球的德国球迷，你说他们应该喊退钱？退钱退的不只是钱，还是一种态度，一种怒其不争的情绪宣泄，必须给予支持，否则一直压抑着，是会出事的。#微博新知博主#,"退钱哥又让退钱了,微博新知博主",0,0,11,2022/11/24 10:58
4.83928E+15,6008972362,碧水浮香,卡塔尔世界杯沙特阿拉伯对阿根廷的结果预料到了，毕竟梅西老了，德日对决的却没料到。,,0,0,0,2022/11/24 10:58
4.83928E+15,2109156585,海南大学团委,【#小汇微分享##当世界杯遇到中国造##世界杯上有支别样的中国队#】2022年卡塔尔世界杯，从场上的护旗手、裁判到场外的中国大熊猫，再到中国建造的场馆、制造的客车与世界杯周边产品等，赛场内外中国元素随处可见，这支别样的“中国队”相当亮眼。（央视新闻）（图源新华社）,"小汇微分享,当世界杯遇到中国造,世界杯上有支别样的中国队",0,0,0,2022/11/24 10:58
4.83928E+15,1668449307,重xin来过yeah,这届世界杯看的人心绞痛，#你好卡塔尔#,你好卡塔尔,0,0,0,2022/11/24 10:58
4.83931E+15,1683671914,回忆是珍珠qaq,有坐私人飞机去长卡塔尔看世界杯的吗？我们预计是10个人，现在还有2个空位，一周内从上海出发，直飞卡塔尔。如果感兴趣请给我留言，报名的人必须拥有私人飞机，不然我们去不成。,,0,0,0,2022/11/24 12:56
4.83931E+15,2264778565,斗球APP,世界杯球队巡礼丨比利时黄金一代最后一舞，欧洲红魔值得期待#卡塔尔世界杯#L斗球APP的微博视频,卡塔尔世界杯,0,17,0,2022/11/24 12:56
4.83931E+15,5092881464,李小安0626,#卡塔尔世界杯#支持中国制造！L李小安0626的微博视频,卡塔尔世界杯,0,1,0,2022/11/24 12:56
4.83931E+15,6221932120,直新闻,#C罗今晚会取得进球吗#【因打掉球迷手机C罗被英足总停赛2场罚款5万英镑】#C罗世界杯首秀#卡塔尔世界杯今天（24日）将迎来第5比赛日，葡萄牙队迎来他们的首场比赛。据美联社当地时间23日报道，因在上赛季英超联赛对阵埃弗顿的比赛结束后将一名球迷手中的手机打飞，C罗被停赛两场并被罚款5万英镑。美联社称，英足总23日在一份声明中表示：“在随后的听证会上，一个独立监管委员会发现他C罗的行为不当且暴力，因此对他实施了这些制裁。”报道说，这一惩罚将随着C罗加入任何新俱乐部的同时转移，但不适用于世界杯比赛。#c罗摔球迷手机被禁赛2场#L直新闻的微博视频,"C罗今晚会取得进球吗,C罗世界杯首秀,c罗摔球迷手机被禁赛2场",0,0,0,2022/11/24 12:55
4.83931E+15,7370773679,一悦读一,#加纳球衣撞衫外卖小哥#看完身穿美团外卖服的加纳队员中文送祝福和训练视频，真的以为美团外卖小哥要组队参加世界杯了，哈哈!让他们说中文送祝福，感觉有点为难他们了，也行他们都没想到，这说中文怎么比上场踢球都难，估计他们这辈子都不会忘记。今晚卡塔尔世界杯加纳对阵葡萄牙，让我们携手@美团外卖一起为他们助威喝彩!L一悦读一的微博视频,加纳球衣撞衫外卖小哥,0,6,10,2022/11/24 12:55
4.83931E+15,5652470745,广西都市频道,中国裁判，亮相世界杯！北京时间今天（24日）凌晨，卡塔尔世界杯E组首轮，西班牙7比0完胜哥斯达黎加，#中国裁判马宁#担任第四官员。此前，世界杯小组赛B组首轮，美国1比1战平威尔士的比赛中#马宁#也担任了第四官员，上演了自己的世界杯首秀。这也是中国裁判时隔20年再次执法世界杯。#广西都市频道#,"中国裁判马宁,马宁,广西都市频道",0,0,0,2022/11/24 12:55
4.83931E+15,1308570033,2046日历,#荷兰队##卡塔尔世界杯##世界杯#11.24卡塔尔世界杯荷兰队吉祥物荷兰队L2046日历的微博视频,"荷兰队,卡塔尔世界杯,世界杯",0,0,0,2022/11/24 12:55
4.83931E+15,3214285010,冷门足球LEMONFOOTBALL,世界杯丨哈白布→加佩布卡塔尔世界杯已经是布斯克茨第7次大赛之旅，包括4次世界杯以及3次欧洲杯。过去，他的身边是“80后”球员哈维、伊涅斯塔，如今则是“00后”佩德里、加维。2010年世界杯时，布斯克茨是西班牙阵中最年轻的球员。而如今，34岁的他已经是阵中最年长的球员。#西班牙vs哥斯达黎加##世界杯#,"西班牙vs哥斯达黎加,世界杯",1,21,14,2022/11/24 12:55
4.83931E+15,5259299541,篮球精选,塞尔维亚今年的表现不错但是首场比赛遇上本届世界杯的夺冠大热门“五星巴西”想要取胜机会十分渺茫。每日*赛事解析*看我主页置顶裙世界杯03:00巴西vs塞尔维亚世界杯18:00瑞士vs喀麦隆世界杯21:00乌拉圭vs韩国#世界杯##卡塔尔世界杯#世界杯,"世界杯,卡塔尔世界杯",32,4,34,2022/11/24 12:55
4.83931E+15,3098510521,英国足球那点事,TA：由于国际足联禁止在卡塔尔世界杯佩戴袖标，丹麦足协准备说服其他欧洲国家一起退出国际足联。#丹麦计划与欧洲一同退出国际足联#此前有七支球队（丹麦、英格兰、德国、荷兰、比利时、瑞士、威尔士）准备在世界杯佩戴彩虹袖标支持LGBTQIA+群体，但是由于国际足联称佩戴彩虹袖标将会被出示黄牌，他们最终都放弃了这一计划。丹麦足协对此感到愤怒，且他们明确表示不会支持因凡蒂诺继续连任国际足联主席。除此之外，他们正在考虑退出国际足联，并且愿意和欧足联的55个成员国来洽谈这件事情。#世界杯#,"丹麦计划与欧洲一同退出国际足联, 世界杯",59,239,2239,2022/11/24 12:55
4.8393E+15,5331170938,豆豆dou真逗,#你好卡塔尔#@安慕希巴西队??不用多说，世界排名第一的明星球队！我心中永远的世界杯冠军?今天巴西队即将迎来世界杯首秀，虽然前有两个宿敌——阿根廷和德国爆冷输球，但我相信巴西队一定可以顶住压力，实力到了那个份儿上不允许失误，失误了也一定可以力挽狂澜，取得比赛的最终胜利??加油,你好卡塔尔,0,0,0,2022/11/24 11:56
4.8393E+15,5985286801,酒小二,?收好这份#卡塔尔世界杯#赛程表，精彩对决不容错过！?尽情看球，尽兴喝酒?酒水外卖，就找#酒小二#，25分钟内送达！还有更多世界杯特惠活动及大奖等你来拿?,"卡塔尔世界杯,酒小二",0,1,0,2022/11/24 11:56
4.8393E+15,5044281310,澎湃新闻,【日本队主帅：亚洲国家足球水平正达到全球标准】#日本主帅称亚洲足球水平达全球标准#日本队23日在卡塔尔世界杯小组赛中2:1逆转战胜德国队，也是继沙特之后又一支亚洲球队取得胜利。据《日本时报》网站24日报道，日本队主帅森保一说，亚洲国家（足球水平）正达到全球标准。森保一赛后接受媒体采访时说，日本队一开始想打得更有进攻性，但德国队非常强大，所以日本队需要坚持防守，并且抓住反击机会。他表示，“这次（胜利）是一个巨大的惊喜，我们也已看到沙特队战胜了阿根廷队——亚洲国家正达到全球标准。”海外网#压力来到韩国这边#O网页链接,"日本主帅称亚洲足球水平达全球标准,压力来到韩国这边",29,146,462,2022/11/24 11:55
4.8393E+15,7535938719,亲爱的未婚妻,李博文bow吃球#德国vs日本##卡塔尔世界杯#,"德国vs日本,卡塔尔世界杯",0,0,0,2022/11/24 11:55
4.8393E+15,6090644903,吃货酱酱菌,卡塔尔首场输球，含着金钥匙出生的石油大佬生气了！#世界杯##2022卡塔尔世界杯#L吃货酱酱菌的微博视频,"世界杯,2022卡塔尔世界杯",0,0,0,2022/11/24 11:55
4.8393E+15,5814158408,华舆News,#卡塔尔世界杯#开赛以来，22日的比赛中，沙特阿拉伯队又爆冷战胜夺冠热门阿根廷队，23日，日本队力克德国队，完美向世界展示了什么叫“#亚洲足球#之光”O网页链接,"卡塔尔世界杯,亚洲足球",0,1,0,2022/11/24 11:55
4.8393E+15,1706096493,杜立言,《队报》对比利时球员的评分，挽救球队的库尔图瓦得到7分，卡拉斯科只有2分。#C罗世界杯首秀##你好卡塔尔##世界杯#,"C罗世界杯首秀,你好卡塔尔,世界杯",0,1,4,2022/11/24 11:55
4.8393E+15,1710166120,谁是秦老师,方舱。#卡塔尔世界杯中国元素如满天繁星#,卡塔尔世界杯中国元素如满天繁星,0,0,0,2022/11/24 11:55
4.8393E+15,1014822467,开到荼靡又如何,一个“假球迷”的世界杯打开方式?：SonyAlpha7C35mmF2.8#世界杯##卡塔尔世界杯##围观世界杯#,"世界杯,卡塔尔世界杯,围观世界杯",1,4,2,2022/11/24 11:55
4.8393E+15,1543579924,小岛兴田,【#内马尔世界杯期间组建CSGO战队#】参加卡塔尔#世界杯#的巴西选手内马尔、热苏斯、里贝罗、卡塞米罗、帕奎塔已经在卡塔尔当地一家#CSGO#平台上完成账号注册。巴西队将于明天凌晨3点迎战塞尔维亚。,"内马尔世界杯期间组建CSGO战队,世界杯,CSGO",0,1,1,2022/11/24 11:55
4.83928E+15,2780826007,物流指闻,【揭秘：卡塔尔世界杯“集装箱酒店”，中国制造又火了】集装箱酒店所在的球迷村，整体生活配套设施也是一应俱全——超市、大型餐厅，公共广场上有很多懒人沙发，正中央是一块中国产的巨型屏幕，可以在露天看球赛。内部即有地铁站，可以坐卡塔尔新建的“公务座舱”级地铁游历多哈。这些集装箱酒店，由赛事方从中国6家厂商处采购，共计12000间……O揭秘：卡塔尔世界杯“集装箱酒店”，中国制造又火了,,3,0,0,2022/11/24 10:57
4.83928E+15,6179910926,一起撩剧吧,19岁的内马尔遇上国足会擦出怎样的火花？国足0比8惨败巴西，内马尔轻松帽子戏法#内马尔#【卡塔尔世界杯】L一起撩剧吧的微博视频,内马尔,0,2,1,2022/11/24 10:57
4.83928E+15,1281126874,京剧杨焱博,#卡塔尔世界杯#卡塔尔明白了钱不是万能的，伊朗说欧洲球队大门会丢球，沙特说啄鹰不是梦，日本说大空翼来啦袋鼠说我还是回大洋洲吧……韩国说你们让我们咋办,卡塔尔世界杯,0,0,0,2022/11/24 10:57
4.83928E+15,1744957737,PP体育,北京时间11月25日0点，C罗@CristianoRonaldo领衔的葡萄牙将迎来卡塔尔世界杯的首个对手加纳。你觉得C罗能在本场比赛中取得进球吗？#c罗今晚会取得进球吗##c罗世界杯首秀#,"c罗今晚会取得进球吗,c罗世界杯首秀",5,5,698,2022/11/24 10:57
4.83928E+15,2292896411,中工网,#2022足球世界杯#【”躺赢“？#迪拜或成世界杯大赢家#】#迪拜迎来大量世界杯球迷#卡塔尔世界杯各小组赛正如火如荼地展开，由于卡塔尔的酒店住宿紧张，距离卡塔尔只有1个小时航程的迪拜，吸引了来自世界各地的足球迷到访。一名在迪拜的棕榈岛上经营一家五星级酒店的业者表示，在举行世界杯的这几周内，预计酒店的入住率将超过90%。为了吸引世界杯球迷，迪拜所在的阿联酋以100迪拉姆，约合人民币194元，签发多次入境签证。此外，迪拜相对自由的饮酒环境，也让其对各地游客具有吸引力。#2022卡塔尔世界杯##世界杯#L央视网的微博视频,"2022足球世界杯,迪拜或成世界杯大赢家,迪拜迎来大量世界杯球迷,2022卡塔尔世界杯,世界杯",0,0,0,2022/11/24 10:57
4.83928E+15,3314917994,莒县发布,【#卡塔尔世界杯又现北京奥运会元素#这次是邮票！】#世界杯随处可见中国元素#除了坚挺的背包，卡塔尔世界杯又现北京奥运会元素，这次是邮票！当地时间11月23日，记者在主新闻中心的邮局发现一款2008年北京奥运会元素的邮票。据工作人员介绍，这款邮票是一款FIFA精选邮票，由官方授权并在主新闻中心展示并进行销售。她同时表示，目前，这款邮票已经成为了现在最畅销的一款。（记者崔楠）,"卡塔尔世界杯又现北京奥运会元素,世界杯随处可见中国元素",0,0,0,2022/11/24 10:57
4.83928E+15,2537758410,jackxu520,2022年卡塔尔世界杯主题曲《Dreamer》Ljackxu520的微博视频,,0,0,0,2022/11/24 10:57
4.83928E+15,7478835323,湖报体育,【#格拉利什庆祝动作献给小球迷##格拉利什赛后和小芬利通话#】#趣看卡塔尔世界杯#2天前，格拉利什在进球后做出的庆祝动作给人留下了深刻印象，而这当中有一个暖心的故事，这是他和一位名叫芬利的小朋友之间的约定，而在比赛后，他也和小芬利进行了视频通话。交谈中，小芬利表示他以为格拉利什忘了他们之间的约定，“亿元先生”笑着表示，之前他在对垒曼城的比赛中就想好了动作，只是那场比赛他没进球，希望这个约定能让他更高兴也更勇敢。制作/北青体育张昆龙L北青体育的微博视频,"格拉利什庆祝动作献给小球迷,格拉利什赛后和小芬利通话,趣看卡塔尔世界杯",0,0,0,2022/11/24 10:56
4.83928E+15,2027480085,水母网,【世界杯今日看点：#C罗卡塔尔世界杯首秀#】卡塔尔世界杯第5比赛日共4场：①18:00瑞士vs喀麦隆；②21:00乌拉圭vs韩国；③0:00葡萄牙vs加纳；④3:00巴西vs塞尔维亚。关注C罗的球迷不要错过！,C罗卡塔尔世界杯首秀,0,0,1,2022/11/24 10:56
4.83931E+15,5596390071,十三0926,#卡塔尔世界杯#今晚怎么买？,卡塔尔世界杯,0,1,0,2022/11/24 12:55
4.83931E+15,5642630882,F边N角W料M,这个视频确实看得人泪奔！看看这二十年中日足球的发展，是不是跟中日近代史一模一样？一场比赛，看穿了中国上下几千年的历史！哎……#卡塔尔世界杯##德国1比2日本#LF边N角W料M的微博视频,"卡塔尔世界杯,德国1比2日本",0,1,0,2022/11/24 12:54
4.83931E+15,6668215519,足球世界杯-昕玥,C罗已与曼联解约离队，目前他正在积极备战世界杯，C罗也希望在卡塔尔世界杯上发挥最高水平。如今，C罗被迫离开英格兰，前往传闻中的新目的地，但也不排除他可以租借至纽卡斯尔联6个月，因为该俱乐部的沙特老板。C罗的目标是去利雅得希拉尔完成他的职业生涯，有传言说两个赛季的净收入超过2亿欧元。#世界杯#,世界杯,0,0,0,2022/11/24 12:54
4.83931E+15,7770750540,一颗玉米儿_,#近击卡塔尔#@金典SATINE这次金典有世界杯的几个互动小游戏，我玩的是集冠军卡，可以做任务来换取抽卡资格，任务都是比较简单的，有机会抽到支持的球队卡，并且可以送卡，来为支持的球队加油。除了集冠军卡，还有其他的互动游戏，非常有趣简单。大家快来一起玩吧，为自己喜欢的球队加油。,近击卡塔尔,0,0,0,2022/11/24 12:54
4.83931E+15,7604247638,娱圈咸鱼,#沙特主帅安慰阿根廷记者“你们能出线甚至可以拿到冠军，这就是足球“#2022卡塔尔世界杯L娱圈咸鱼的微博视频,沙特主帅安慰阿根廷记者“你们能出线甚至可以拿到冠军，这就是足球“,0,0,0,2022/11/24 12:54
4.83931E+15,7430227073,浙江周乐平,紧接前一篇的第四万三千零六十一篇的《第五千一百零五论如何用权与法律法规》之继续举例说明证实证明今天2022年11月24日中午，还是看见了香港凤凰网一篇题为“风声|日本足球能战胜德国，我们的足球能战胜自己吗？-凤凰网”确属卡塔尔世界杯小组赛的又一个意外就是日本国家足球队战胜了世界强队德国足球队……比如以短传配合风格的日本队意外地战胜了“德国战车”长传冲调风格的德国足球队！……在国际足联问世至今就有一个永不改变的规则，主裁判不准是两个国家比赛的两个国家队的所在国家是国际足联确保公平公正裁判的先决条件！……因此世界杯比如日本国家队与德国足球队比赛开赛前不会奏错国歌的！……比如不奏日本国歌也不奏德国的国歌反而奏错国歌的！……比如无论如何也不会去奏响主裁判所在国家的国歌的呀！……比如民事案件的法院民事审判厅就是“裁判”……法院民事裁判庭总不应该把民事案件的诉讼用荒谬至极地判决判到“法院民事审判长自己所有”了的民事案诉讼的吧？……若是这样荒谬至极当裁判就等于在卡塔尔日本与德国的一场足球比赛的主裁判就荒谬至极地把卡塔尔举办国东道主国家的一个足球场和足球全部都荒谬至极地“判决”到主裁判自己私人所有了——岂不荒谬至极了吗？？？？？……反正写不完……待续……,,0,0,0,2022/11/24 12:54
4.83931E+15,1743839655,听秋,既然拿不下你，那就把你身边的人全拿下！卡塔尔世界杯内马尔L听秋的微博视频,,0,0,1,2022/11/24 12:54
4.83931E+15,6342258355,尨动九霄,#卡塔尔世界杯#,卡塔尔世界杯,0,0,0,2022/11/24 12:54
4.83931E+15,2882275410,Katarina是肥肥吖,#卡塔尔世界杯#昨晚就买了20德国赢，10块日本赢，10块平，得亏日本的赔率高哈哈，本金保住,卡塔尔世界杯,0,0,0,2022/11/24 12:54
4.83931E+15,7787561144,晶Bowies,#加纳球衣撞衫外卖小哥#看了加纳队员的中文祝福和赛前的训练视频，还以为是每天奔波在路上的美团小哥在踢球呢？实在太逗了，非常有喜感！希望加纳队在卡塔尔世界杯上取得好成绩，多多进球，加油！,加纳球衣撞衫外卖小哥,0,0,1,2022/11/24 12:54
4.8393E+15,1043320390,半岛晨报,【#网友开启拉伊卜DIY大赛#】随着卡塔尔世界杯的进行，吉祥物拉伊卜也火出圈。近日，不少网友开启了“拉伊卜DIY”大赛，英俊版、梦幻般、真饺子版、拿来凑数版……哪个萌到你了？L人民视频的微博视频,网友开启拉伊卜DIY大赛,0,0,3,2022/11/24 11:55
